NP_ID,Neighborhood,Demographic,Unit_Size,Affordable_ind,Year
12,MLK-Alberta,White,1-BR,N,2015
12,MLK-Alberta,White,2-BR,N,2015
12,MLK-Alberta,White,3-BR,N,2015
12,MLK-Alberta,Latino,Studio,Y,2015
12,MLK-Alberta,Latino,1-BR,N,2015
12,MLK-Alberta,Latino,2-BR,N,2015
12,MLK-Alberta,Latino,3-BR,N,2015
12,MLK-Alberta,Black,Studio,Y,2015
12,MLK-Alberta,Black,1-BR,N,2015
12,MLK-Alberta,Black,2-BR,N,2015
12,MLK-Alberta,Black,3-BR,N,2015
12,MLK-Alberta,Single Mother,Studio,Y,2015
12,MLK-Alberta,Single Mother,1-BR,N,2015
12,MLK-Alberta,Single Mother,2-BR,N,2015
12,MLK-Alberta,Single Mother,3-BR,N,2015
12,MLK-Alberta,Senior,Studio,Y,2015
12,MLK-Alberta,Senior,1-BR,N,2015
12,MLK-Alberta,Senior,2-BR,N,2015
12,MLK-Alberta,Senior,3-BR,N,2015
12,MLK-Alberta,Asian,Studio,Y,2015
12,MLK-Alberta,Asian,1-BR,N,2015
12,MLK-Alberta,Asian,2-BR,N,2015
12,MLK-Alberta,Asian,3-BR,N,2015
12,MLK-Alberta,Avg. Portland Household,Studio,Y,2015
12,MLK-Alberta,Avg. Portland Household,1-BR,N,2015
12,MLK-Alberta,Avg. Portland Household,2-BR,N,2015
12,MLK-Alberta,Avg. Portland Household,3-BR,N,2015
13,Montavilla,Native American,Studio,Y,2015
13,Montavilla,Native American,1-BR,N,2015
13,Montavilla,Native American,2-BR,N,2015
13,Montavilla,Native American,3-BR,N,2015
13,Montavilla,Foreign-Born,Studio,Y,2015
13,Montavilla,Foreign-Born,1-BR,N,2015
13,Montavilla,Foreign-Born,2-BR,N,2015
13,Montavilla,Foreign-Born,3-BR,N,2015
13,Montavilla,White,Studio,N,2015
13,Montavilla,White,1-BR,N,2015
13,Montavilla,White,2-BR,N,2015
13,Montavilla,White,3-BR,N,2015
13,Montavilla,Latino,Studio,Y,2015
13,Montavilla,Latino,1-BR,N,2015
13,Montavilla,Latino,2-BR,N,2015
13,Montavilla,Latino,3-BR,N,2015
13,Montavilla,Black,Studio,Y,2015
13,Montavilla,Black,1-BR,N,2015
13,Montavilla,Black,2-BR,N,2015
13,Montavilla,Black,3-BR,N,2015
13,Montavilla,Single Mother,Studio,Y,2015
13,Montavilla,Single Mother,1-BR,N,2015
13,Montavilla,Single Mother,2-BR,N,2015
13,Montavilla,Single Mother,3-BR,N,2015
13,Montavilla,Senior,Studio,Y,2015
13,Montavilla,Senior,1-BR,N,2015
13,Montavilla,Senior,2-BR,N,2015
13,Montavilla,Senior,3-BR,N,2015
13,Montavilla,Asian,Studio,Y,2015
13,Montavilla,Asian,1-BR,N,2015
13,Montavilla,Asian,2-BR,N,2015
13,Montavilla,Asian,3-BR,N,2015
13,Montavilla,Avg. Portland Household,Studio,Y,2015
13,Montavilla,Avg. Portland Household,1-BR,N,2015
13,Montavilla,Avg. Portland Household,2-BR,N,2015
13,Montavilla,Avg. Portland Household,3-BR,N,2015
14,Northwest,Native American,Studio,Y,2015
14,Northwest,Native American,1-BR,N,2015
14,Northwest,Native American,2-BR,N,2015
14,Northwest,Native American,3-BR,N,2015
14,Northwest,Foreign-Born,Studio,Y,2015
14,Northwest,Foreign-Born,1-BR,N,2015
14,Northwest,Foreign-Born,2-BR,N,2015
14,Northwest,Foreign-Born,3-BR,N,2015
14,Northwest,White,Studio,N,2015
14,Northwest,White,1-BR,N,2015
14,Northwest,White,2-BR,N,2015
14,Northwest,White,3-BR,N,2015
14,Northwest,Latino,Studio,Y,2015
14,Northwest,Latino,1-BR,N,2015
14,Northwest,Latino,2-BR,N,2015
14,Northwest,Latino,3-BR,N,2015
14,Northwest,Black,Studio,Y,2015
14,Northwest,Black,1-BR,N,2015
14,Northwest,Black,2-BR,N,2015
14,Northwest,Black,3-BR,N,2015
14,Northwest,Single Mother,Studio,Y,2015
14,Northwest,Single Mother,1-BR,N,2015
14,Northwest,Single Mother,2-BR,N,2015
14,Northwest,Single Mother,3-BR,N,2015
14,Northwest,Senior,Studio,Y,2015
14,Northwest,Senior,1-BR,N,2015
14,Northwest,Senior,2-BR,N,2015
14,Northwest,Senior,3-BR,N,2015
14,Northwest,Asian,Studio,Y,2015
14,Northwest,Asian,1-BR,N,2015
14,Northwest,Asian,2-BR,N,2015
14,Northwest,Asian,3-BR,N,2015
14,Northwest,Avg. Portland Household,Studio,Y,2015
14,Northwest,Avg. Portland Household,1-BR,N,2015
14,Northwest,Avg. Portland Household,2-BR,N,2015
14,Northwest,Avg. Portland Household,3-BR,N,2015
15,Parkrose-Argay,Native American,Studio,Y,2015
15,Parkrose-Argay,Native American,1-BR,N,2015
15,Parkrose-Argay,Native American,2-BR,N,2015
15,Parkrose-Argay,Native American,3-BR,N,2015
15,Parkrose-Argay,Foreign-Born,Studio,Y,2015
15,Parkrose-Argay,Foreign-Born,1-BR,N,2015
15,Parkrose-Argay,Foreign-Born,2-BR,N,2015
15,Parkrose-Argay,Foreign-Born,3-BR,N,2015
15,Parkrose-Argay,White,Studio,N,2015
15,Parkrose-Argay,White,1-BR,N,2015
15,Parkrose-Argay,White,2-BR,N,2015
15,Parkrose-Argay,White,3-BR,N,2015
15,Parkrose-Argay,Latino,Studio,Y,2015
15,Parkrose-Argay,Latino,1-BR,N,2015
15,Parkrose-Argay,Latino,2-BR,N,2015
15,Parkrose-Argay,Latino,3-BR,N,2015
15,Parkrose-Argay,Black,Studio,Y,2015
15,Parkrose-Argay,Black,1-BR,N,2015
15,Parkrose-Argay,Black,2-BR,N,2015
15,Parkrose-Argay,Black,3-BR,N,2015
15,Parkrose-Argay,Single Mother,Studio,Y,2015
15,Parkrose-Argay,Single Mother,1-BR,N,2015
15,Parkrose-Argay,Single Mother,2-BR,N,2015
15,Parkrose-Argay,Single Mother,3-BR,N,2015
15,Parkrose-Argay,Senior,Studio,Y,2015
15,Parkrose-Argay,Senior,1-BR,N,2015
15,Parkrose-Argay,Senior,2-BR,N,2015
15,Parkrose-Argay,Senior,3-BR,N,2015
15,Parkrose-Argay,Asian,Studio,Y,2015
15,Parkrose-Argay,Asian,1-BR,N,2015
15,Parkrose-Argay,Asian,2-BR,N,2015
15,Parkrose-Argay,Asian,3-BR,N,2015
15,Parkrose-Argay,Avg. Portland Household,Studio,Y,2015
15,Parkrose-Argay,Avg. Portland Household,1-BR,N,2015
15,Parkrose-Argay,Avg. Portland Household,2-BR,N,2015
15,Parkrose-Argay,Avg. Portland Household,3-BR,N,2015
16,Pleasant Valley,Native American,Studio,Y,2015
16,Pleasant Valley,Native American,1-BR,N,2015
16,Pleasant Valley,Native American,2-BR,N,2015
16,Pleasant Valley,Native American,3-BR,N,2015
16,Pleasant Valley,Foreign-Born,Studio,Y,2015
16,Pleasant Valley,Foreign-Born,1-BR,N,2015
16,Pleasant Valley,Foreign-Born,2-BR,N,2015
16,Pleasant Valley,Foreign-Born,3-BR,N,2015
16,Pleasant Valley,White,Studio,N,2015
16,Pleasant Valley,White,1-BR,N,2015
16,Pleasant Valley,White,2-BR,N,2015
16,Pleasant Valley,White,3-BR,N,2015
16,Pleasant Valley,Latino,Studio,Y,2015
16,Pleasant Valley,Latino,1-BR,N,2015
16,Pleasant Valley,Latino,2-BR,N,2015
16,Pleasant Valley,Latino,3-BR,N,2015
16,Pleasant Valley,Black,Studio,Y,2015
16,Pleasant Valley,Black,1-BR,N,2015
16,Pleasant Valley,Black,2-BR,N,2015
16,Pleasant Valley,Black,3-BR,N,2015
16,Pleasant Valley,Single Mother,Studio,Y,2015
16,Pleasant Valley,Single Mother,1-BR,N,2015
16,Pleasant Valley,Single Mother,2-BR,N,2015
16,Pleasant Valley,Single Mother,3-BR,N,2015
16,Pleasant Valley,Senior,Studio,Y,2015
16,Pleasant Valley,Senior,1-BR,N,2015
16,Pleasant Valley,Senior,2-BR,N,2015
16,Pleasant Valley,Senior,3-BR,N,2015
16,Pleasant Valley,Asian,Studio,Y,2015
16,Pleasant Valley,Asian,1-BR,N,2015
16,Pleasant Valley,Asian,2-BR,N,2015
16,Pleasant Valley,Asian,3-BR,N,2015
16,Pleasant Valley,Avg. Portland Household,Studio,Y,2015
16,Pleasant Valley,Avg. Portland Household,1-BR,N,2015
16,Pleasant Valley,Avg. Portland Household,2-BR,N,2015
16,Pleasant Valley,Avg. Portland Household,3-BR,N,2015
17,Raleigh Hills,Native American,Studio,Y,2015
17,Raleigh Hills,Native American,1-BR,N,2015
17,Raleigh Hills,Native American,2-BR,N,2015
17,Raleigh Hills,Native American,3-BR,N,2015
17,Raleigh Hills,Foreign-Born,Studio,Y,2015
17,Raleigh Hills,Foreign-Born,1-BR,N,2015
17,Raleigh Hills,Foreign-Born,2-BR,N,2015
17,Raleigh Hills,Foreign-Born,3-BR,N,2015
17,Raleigh Hills,White,Studio,N,2015
17,Raleigh Hills,White,1-BR,N,2015
17,Raleigh Hills,White,2-BR,N,2015
17,Raleigh Hills,White,3-BR,N,2015
17,Raleigh Hills,Latino,Studio,Y,2015
17,Raleigh Hills,Latino,1-BR,N,2015
17,Raleigh Hills,Latino,2-BR,N,2015
17,Raleigh Hills,Latino,3-BR,N,2015
17,Raleigh Hills,Black,Studio,Y,2015
17,Raleigh Hills,Black,1-BR,N,2015
17,Raleigh Hills,Black,2-BR,N,2015
17,Raleigh Hills,Black,3-BR,N,2015
17,Raleigh Hills,Single Mother,Studio,Y,2015
17,Raleigh Hills,Single Mother,1-BR,N,2015
17,Raleigh Hills,Single Mother,2-BR,N,2015
17,Raleigh Hills,Single Mother,3-BR,N,2015
17,Raleigh Hills,Senior,Studio,Y,2015
17,Raleigh Hills,Senior,1-BR,N,2015
17,Raleigh Hills,Senior,2-BR,N,2015
17,Raleigh Hills,Senior,3-BR,N,2015
17,Raleigh Hills,Asian,Studio,Y,2015
17,Raleigh Hills,Asian,1-BR,N,2015
17,Raleigh Hills,Asian,2-BR,N,2015
17,Raleigh Hills,Asian,3-BR,N,2015
17,Raleigh Hills,Avg. Portland Household,Studio,Y,2015
17,Raleigh Hills,Avg. Portland Household,1-BR,N,2015
17,Raleigh Hills,Avg. Portland Household,2-BR,N,2015
17,Raleigh Hills,Avg. Portland Household,3-BR,N,2015
18,Roseway-Cully,Native American,Studio,Y,2015
18,Roseway-Cully,Native American,1-BR,N,2015
18,Roseway-Cully,Native American,2-BR,N,2015
18,Roseway-Cully,Native American,3-BR,N,2015
18,Roseway-Cully,Foreign-Born,Studio,Y,2015
18,Roseway-Cully,Foreign-Born,1-BR,N,2015
18,Roseway-Cully,Foreign-Born,2-BR,N,2015
18,Roseway-Cully,Foreign-Born,3-BR,N,2015
18,Roseway-Cully,White,Studio,N,2015
18,Roseway-Cully,White,1-BR,N,2015
18,Roseway-Cully,White,2-BR,N,2015
18,Roseway-Cully,White,3-BR,N,2015
18,Roseway-Cully,Latino,Studio,Y,2015
18,Roseway-Cully,Latino,1-BR,N,2015
18,Roseway-Cully,Latino,2-BR,N,2015
18,Roseway-Cully,Latino,3-BR,N,2015
18,Roseway-Cully,Black,Studio,Y,2015
18,Roseway-Cully,Black,1-BR,N,2015
18,Roseway-Cully,Black,2-BR,N,2015
18,Roseway-Cully,Black,3-BR,N,2015
18,Roseway-Cully,Single Mother,Studio,Y,2015
18,Roseway-Cully,Single Mother,1-BR,N,2015
18,Roseway-Cully,Single Mother,2-BR,N,2015
18,Roseway-Cully,Single Mother,3-BR,N,2015
18,Roseway-Cully,Senior,Studio,Y,2015
18,Roseway-Cully,Senior,1-BR,N,2015
18,Roseway-Cully,Senior,2-BR,N,2015
18,Roseway-Cully,Senior,3-BR,N,2015
18,Roseway-Cully,Asian,Studio,Y,2015
18,Roseway-Cully,Asian,1-BR,N,2015
18,Roseway-Cully,Asian,2-BR,N,2015
18,Roseway-Cully,Asian,3-BR,N,2015
18,Roseway-Cully,Avg. Portland Household,Studio,Y,2015
18,Roseway-Cully,Avg. Portland Household,1-BR,N,2015
18,Roseway-Cully,Avg. Portland Household,2-BR,N,2015
18,Roseway-Cully,Avg. Portland Household,3-BR,N,2015
19,Sellwood-Moreland-Brooklyn,Native American,Studio,Y,2015
19,Sellwood-Moreland-Brooklyn,Native American,1-BR,N,2015
19,Sellwood-Moreland-Brooklyn,Native American,2-BR,N,2015
19,Sellwood-Moreland-Brooklyn,Native American,3-BR,N,2015
19,Sellwood-Moreland-Brooklyn,Foreign-Born,Studio,Y,2015
19,Sellwood-Moreland-Brooklyn,Foreign-Born,1-BR,N,2015
19,Sellwood-Moreland-Brooklyn,Foreign-Born,2-BR,N,2015
19,Sellwood-Moreland-Brooklyn,Foreign-Born,3-BR,N,2015
19,Sellwood-Moreland-Brooklyn,White,Studio,N,2015
19,Sellwood-Moreland-Brooklyn,White,1-BR,N,2015
19,Sellwood-Moreland-Brooklyn,White,2-BR,N,2015
19,Sellwood-Moreland-Brooklyn,White,3-BR,N,2015
19,Sellwood-Moreland-Brooklyn,Latino,Studio,Y,2015
19,Sellwood-Moreland-Brooklyn,Latino,1-BR,N,2015
19,Sellwood-Moreland-Brooklyn,Latino,2-BR,N,2015
19,Sellwood-Moreland-Brooklyn,Latino,3-BR,N,2015
19,Sellwood-Moreland-Brooklyn,Black,Studio,Y,2015
19,Sellwood-Moreland-Brooklyn,Black,1-BR,N,2015
19,Sellwood-Moreland-Brooklyn,Black,2-BR,N,2015
19,Sellwood-Moreland-Brooklyn,Black,3-BR,N,2015
19,Sellwood-Moreland-Brooklyn,Single Mother,Studio,Y,2015
19,Sellwood-Moreland-Brooklyn,Single Mother,1-BR,N,2015
19,Sellwood-Moreland-Brooklyn,Single Mother,2-BR,N,2015
19,Sellwood-Moreland-Brooklyn,Single Mother,3-BR,N,2015
19,Sellwood-Moreland-Brooklyn,Senior,Studio,Y,2015
19,Sellwood-Moreland-Brooklyn,Senior,1-BR,N,2015
19,Sellwood-Moreland-Brooklyn,Senior,2-BR,N,2015
19,Sellwood-Moreland-Brooklyn,Senior,3-BR,N,2015
19,Sellwood-Moreland-Brooklyn,Asian,Studio,Y,2015
19,Sellwood-Moreland-Brooklyn,Asian,1-BR,N,2015
19,Sellwood-Moreland-Brooklyn,Asian,2-BR,N,2015
19,Sellwood-Moreland-Brooklyn,Asian,3-BR,N,2015
19,Sellwood-Moreland-Brooklyn,Avg. Portland Household,Studio,Y,2015
19,Sellwood-Moreland-Brooklyn,Avg. Portland Household,1-BR,N,2015
19,Sellwood-Moreland-Brooklyn,Avg. Portland Household,2-BR,N,2015
19,Sellwood-Moreland-Brooklyn,Avg. Portland Household,3-BR,N,2015
20,South Portland-Maraquam Hill,Native American,Studio,Y,2015
20,South Portland-Maraquam Hill,Native American,1-BR,N,2015
20,South Portland-Maraquam Hill,Native American,2-BR,N,2015
20,South Portland-Maraquam Hill,Native American,3-BR,N,2015
20,South Portland-Maraquam Hill,Foreign-Born,Studio,Y,2015
20,South Portland-Maraquam Hill,Foreign-Born,1-BR,N,2015
20,South Portland-Maraquam Hill,Foreign-Born,2-BR,N,2015
20,South Portland-Maraquam Hill,Foreign-Born,3-BR,N,2015
20,South Portland-Maraquam Hill,White,Studio,N,2015
20,South Portland-Maraquam Hill,White,1-BR,N,2015
20,South Portland-Maraquam Hill,White,2-BR,N,2015
20,South Portland-Maraquam Hill,White,3-BR,N,2015
20,South Portland-Maraquam Hill,Latino,Studio,Y,2015
20,South Portland-Maraquam Hill,Latino,1-BR,N,2015
20,South Portland-Maraquam Hill,Latino,2-BR,N,2015
20,South Portland-Maraquam Hill,Latino,3-BR,N,2015
20,South Portland-Maraquam Hill,Black,Studio,Y,2015
20,South Portland-Maraquam Hill,Black,1-BR,N,2015
20,South Portland-Maraquam Hill,Black,2-BR,N,2015
20,South Portland-Maraquam Hill,Black,3-BR,N,2015
20,South Portland-Maraquam Hill,Single Mother,Studio,Y,2015
20,South Portland-Maraquam Hill,Single Mother,1-BR,N,2015
20,South Portland-Maraquam Hill,Single Mother,2-BR,N,2015
20,South Portland-Maraquam Hill,Single Mother,3-BR,N,2015
20,South Portland-Maraquam Hill,Senior,Studio,Y,2015
20,South Portland-Maraquam Hill,Senior,1-BR,N,2015
20,South Portland-Maraquam Hill,Senior,2-BR,N,2015
20,South Portland-Maraquam Hill,Senior,3-BR,N,2015
20,South Portland-Maraquam Hill,Asian,Studio,Y,2015
20,South Portland-Maraquam Hill,Asian,1-BR,N,2015
20,South Portland-Maraquam Hill,Asian,2-BR,N,2015
20,South Portland-Maraquam Hill,Asian,3-BR,N,2015
20,South Portland-Maraquam Hill,Avg. Portland Household,Studio,Y,2015
20,South Portland-Maraquam Hill,Avg. Portland Household,1-BR,N,2015
20,South Portland-Maraquam Hill,Avg. Portland Household,2-BR,N,2015
20,South Portland-Maraquam Hill,Avg. Portland Household,3-BR,N,2015
21,St. Johns,Native American,Studio,Y,2015
21,St. Johns,Native American,1-BR,N,2015
21,St. Johns,Native American,2-BR,N,2015
21,St. Johns,Native American,3-BR,N,2015
21,St. Johns,Foreign-Born,Studio,Y,2015
21,St. Johns,Foreign-Born,1-BR,N,2015
21,St. Johns,Foreign-Born,2-BR,N,2015
21,St. Johns,Foreign-Born,3-BR,N,2015
21,St. Johns,White,Studio,N,2015
21,St. Johns,White,1-BR,N,2015
21,St. Johns,White,2-BR,N,2015
21,St. Johns,White,3-BR,N,2015
21,St. Johns,Latino,Studio,Y,2015
21,St. Johns,Latino,1-BR,N,2015
21,St. Johns,Latino,2-BR,N,2015
21,St. Johns,Latino,3-BR,N,2015
21,St. Johns,Black,Studio,Y,2015
21,St. Johns,Black,1-BR,N,2015
21,St. Johns,Black,2-BR,N,2015
21,St. Johns,Black,3-BR,N,2015
21,St. Johns,Single Mother,Studio,Y,2015
21,St. Johns,Single Mother,1-BR,N,2015
21,St. Johns,Single Mother,2-BR,N,2015
21,St. Johns,Single Mother,3-BR,N,2015
21,St. Johns,Senior,Studio,Y,2015
21,St. Johns,Senior,1-BR,N,2015
21,St. Johns,Senior,2-BR,N,2015
21,St. Johns,Senior,3-BR,N,2015
21,St. Johns,Asian,Studio,Y,2015
21,St. Johns,Asian,1-BR,N,2015
21,St. Johns,Asian,2-BR,N,2015
21,St. Johns,Asian,3-BR,N,2015
21,St. Johns,Avg. Portland Household,Studio,Y,2015
21,St. Johns,Avg. Portland Household,1-BR,N,2015
21,St. Johns,Avg. Portland Household,2-BR,N,2015
21,St. Johns,Avg. Portland Household,3-BR,N,2015
22,Tryon Creek-South Terwilliger,Native American,Studio,Y,2015
22,Tryon Creek-South Terwilliger,Native American,1-BR,N,2015
22,Tryon Creek-South Terwilliger,Native American,2-BR,N,2015
22,Tryon Creek-South Terwilliger,Native American,3-BR,N,2015
22,Tryon Creek-South Terwilliger,Foreign-Born,Studio,Y,2015
22,Tryon Creek-South Terwilliger,Foreign-Born,1-BR,N,2015
22,Tryon Creek-South Terwilliger,Foreign-Born,2-BR,N,2015
22,Tryon Creek-South Terwilliger,Foreign-Born,3-BR,N,2015
22,Tryon Creek-South Terwilliger,White,Studio,N,2015
22,Tryon Creek-South Terwilliger,White,1-BR,N,2015
22,Tryon Creek-South Terwilliger,White,2-BR,N,2015
22,Tryon Creek-South Terwilliger,White,3-BR,N,2015
22,Tryon Creek-South Terwilliger,Latino,Studio,Y,2015
22,Tryon Creek-South Terwilliger,Latino,1-BR,N,2015
22,Tryon Creek-South Terwilliger,Latino,2-BR,N,2015
22,Tryon Creek-South Terwilliger,Latino,3-BR,N,2015
22,Tryon Creek-South Terwilliger,Black,Studio,Y,2015
22,Tryon Creek-South Terwilliger,Black,1-BR,N,2015
22,Tryon Creek-South Terwilliger,Black,2-BR,N,2015
22,Tryon Creek-South Terwilliger,Black,3-BR,N,2015
22,Tryon Creek-South Terwilliger,Single Mother,Studio,Y,2015
22,Tryon Creek-South Terwilliger,Single Mother,1-BR,N,2015
22,Tryon Creek-South Terwilliger,Single Mother,2-BR,N,2015
22,Tryon Creek-South Terwilliger,Single Mother,3-BR,N,2015
22,Tryon Creek-South Terwilliger,Senior,Studio,Y,2015
22,Tryon Creek-South Terwilliger,Senior,1-BR,N,2015
22,Tryon Creek-South Terwilliger,Senior,2-BR,N,2015
22,Tryon Creek-South Terwilliger,Senior,3-BR,N,2015
22,Tryon Creek-South Terwilliger,Asian,Studio,Y,2015
22,Tryon Creek-South Terwilliger,Asian,1-BR,N,2015
22,Tryon Creek-South Terwilliger,Asian,2-BR,N,2015
22,Tryon Creek-South Terwilliger,Asian,3-BR,N,2015
22,Tryon Creek-South Terwilliger,Avg. Portland Household,Studio,Y,2015
22,Tryon Creek-South Terwilliger,Avg. Portland Household,1-BR,N,2015
22,Tryon Creek-South Terwilliger,Avg. Portland Household,2-BR,N,2015
22,Tryon Creek-South Terwilliger,Avg. Portland Household,3-BR,N,2015
23,West Portland,Native American,Studio,Y,2015
23,West Portland,Native American,1-BR,N,2015
23,West Portland,Native American,2-BR,N,2015
23,West Portland,Native American,3-BR,N,2015
23,West Portland,Foreign-Born,Studio,Y,2015
23,West Portland,Foreign-Born,1-BR,N,2015
23,West Portland,Foreign-Born,2-BR,N,2015
23,West Portland,Foreign-Born,3-BR,N,2015
23,West Portland,White,Studio,N,2015
23,West Portland,White,1-BR,N,2015
23,West Portland,White,2-BR,N,2015
23,West Portland,White,3-BR,N,2015
23,West Portland,Latino,Studio,Y,2015
23,West Portland,Latino,1-BR,N,2015
23,West Portland,Latino,2-BR,N,2015
23,West Portland,Latino,3-BR,N,2015
23,West Portland,Black,Studio,Y,2015
23,West Portland,Black,1-BR,N,2015
23,West Portland,Black,2-BR,N,2015
23,West Portland,Black,3-BR,N,2015
23,West Portland,Single Mother,Studio,Y,2015
23,West Portland,Single Mother,1-BR,N,2015
23,West Portland,Single Mother,2-BR,N,2015
23,West Portland,Single Mother,3-BR,N,2015
23,West Portland,Senior,Studio,Y,2015
23,West Portland,Senior,1-BR,N,2015
23,West Portland,Senior,2-BR,N,2015
23,West Portland,Senior,3-BR,N,2015
23,West Portland,Asian,Studio,Y,2015
23,West Portland,Asian,1-BR,N,2015
23,West Portland,Asian,2-BR,N,2015
23,West Portland,Asian,3-BR,N,2015
23,West Portland,Avg. Portland Household,Studio,Y,2015
23,West Portland,Avg. Portland Household,1-BR,N,2015
23,West Portland,Avg. Portland Household,2-BR,N,2015
23,West Portland,Avg. Portland Household,3-BR,N,2015
24,Woodstock,Native American,Studio,Y,2015
24,Woodstock,Native American,1-BR,N,2015
24,Woodstock,Native American,2-BR,N,2015
24,Woodstock,Native American,3-BR,N,2015
24,Woodstock,Foreign-Born,Studio,Y,2015
24,Woodstock,Foreign-Born,1-BR,N,2015
24,Woodstock,Foreign-Born,2-BR,N,2015
24,Woodstock,Foreign-Born,3-BR,N,2015
24,Woodstock,White,Studio,N,2015
24,Woodstock,White,1-BR,N,2015
24,Woodstock,White,2-BR,N,2015
24,Woodstock,White,3-BR,N,2015
24,Woodstock,Latino,Studio,Y,2015
24,Woodstock,Latino,1-BR,N,2015
24,Woodstock,Latino,2-BR,N,2015
24,Woodstock,Latino,3-BR,N,2015
24,Woodstock,Black,Studio,Y,2015
24,Woodstock,Black,1-BR,N,2015
24,Woodstock,Black,2-BR,N,2015
24,Woodstock,Black,3-BR,N,2015
24,Woodstock,Single Mother,Studio,Y,2015
24,Woodstock,Single Mother,1-BR,N,2015
24,Woodstock,Single Mother,2-BR,N,2015
24,Woodstock,Single Mother,3-BR,N,2015
24,Woodstock,Senior,Studio,Y,2015
24,Woodstock,Senior,1-BR,N,2015
24,Woodstock,Senior,2-BR,N,2015
24,Woodstock,Senior,3-BR,N,2015
24,Woodstock,Asian,Studio,Y,2015
24,Woodstock,Asian,1-BR,N,2015
24,Woodstock,Asian,2-BR,N,2015
24,Woodstock,Asian,3-BR,N,2015
24,Woodstock,Avg. Portland Household,Studio,Y,2015
24,Woodstock,Avg. Portland Household,1-BR,N,2015
24,Woodstock,Avg. Portland Household,2-BR,N,2015
24,Woodstock,Avg. Portland Household,3-BR,N,2015
